BlockCode,MaxAdDown,MaxAdUp
090012456001007,24.0,3.0
090012456001008,24.0,3.0
090012456001009,15.0,3.0
090012456001010,150.0,12.0
090012456001011,150.0,12.0
090012456001012,150.0,12.0
090012456001013,150.0,10.0
090012456001014,15.0,3.0
090012456001015,150.0,12.0
090012456001016,15.0,3.0
090012456001017,150.0,10.0
090012456001018,15.0,3.0
090012456001019,150.0,10.0
090012456001020,150.0,10.0
090012456001021,150.0,10.0
090012456001022,150.0,12.0
090012456001023,24.0,3.0
090012456001024,150.0,12.0
090012456001025,24.0,3.0
090012456001026,150.0,12.0
090012456001027,15.0,3.0
090012456001028,150.0,12.0
090012456001029,150.0,12.0
090012456001030,15.0,3.0
090012456002000,150.0,10.0
090012456002001,150.0,10.0
090012456002002,150.0,10.0
090012456002003,150.0,10.0
090012456002004,150.0,10.0
090012456002005,150.0,10.0
090012456002006,150.0,12.0
090012456002007,150.0,10.0
090012456002008,150.0,10.0
090012456002009,150.0,10.0
090012456002010,150.0,10.0
090012456002011,15.0,3.0
090012456002012,115.0,12.0
090012456002013,150.0,12.0
090012456003000,150.0,12.0
090012456003002,150.0,12.0
090012456003003,150.0,10.0
090012456003004,150.0,10.0
090012456003006,150.0,12.0
090012456003007,150.0,12.0
090012456003008,150.0,10.0
090012456003009,150.0,12.0
090012456003010,24.0,3.0
090012456003012,24.0,3.0
090012456003013,150.0,12.0
090012456003014,150.0,10.0
090012456003015,150.0,12.0
090012456003016,150.0,12.0
090012456003017,150.0,12.0
090012456003018,150.0,10.0
090012456003019,150.0,12.0
090012456003020,150.0,12.0
090012456003021,150.0,12.0
090012456003022,24.0,3.0
090012456003023,15.0,3.0
090012456003024,150.0,12.0
090012456003025,150.0,12.0
090012456003026,150.0,12.0
090012456003027,150.0,12.0
090012456004000,150.0,10.0
090012456004001,150.0,12.0
090012456004002,15.0,3.0
090012456004003,150.0,12.0
090012456004004,15.0,3.0
090012456004005,15.0,3.0
090012456004006,150.0,12.0
090012456004007,15.0,3.0
090012456004009,150.0,12.0
090012456004010,24.0,3.0
090012456004011,150.0,10.0
090012456004012,150.0,10.0
090012456004013,150.0,10.0
090012456004014,150.0,12.0
090012456004015,150.0,12.0
090012456004016,150.0,10.0
090012456004017,150.0,10.0
090012456004018,150.0,10.0
090012456004019,150.0,10.0
090012456004020,150.0,10.0
090012456004021,15.0,3.0
090012456004022,150.0,12.0
090012456004023,150.0,12.0
090012456004024,15.0,3.0
090012456004025,15.0,3.0
090012456004026,150.0,12.0
090012456004027,15.0,3.0
090012456004028,24.0,3.0
090012456004029,115.0,12.0
090012456004030,150.0,10.0
090012456004031,150.0,10.0
090012456004032,15.0,3.0
090012456004033,15.0,3.0
090012456004034,115.0,12.0
090012456004035,24.0,3.0
090012456004036,150.0,10.0
090012456004037,150.0,10.0
090012456004038,24.0,3.0
090012456004039,24.0,3.0
090012456004040,24.0,3.0
090012456004041,24.0,3.0
090012456004042,15.0,3.0
090012456004043,24.0,3.0
090012456004044,24.0,3.0
090012456004045,150.0,10.0
090012456004046,150.0,10.0
090012456004047,15.0,3.0
090012456004048,150.0,10.0
090012571001000,100.0,5.0
090012571001001,100.0,5.0
090012571001002,115.0,12.0
090012571001003,100.0,5.0
090012571001004,115.0,12.0
090012571001005,115.0,12.0
090012571001006,115.0,12.0
090012571001007,115.0,12.0
090012571001008,100.0,5.0
090012571001009,115.0,12.0
090012571001010,100.0,5.0
090012571001011,100.0,5.0
090012571001012,115.0,12.0
090012571001013,100.0,5.0
090012571001014,100.0,5.0
090012571001015,115.0,12.0
090012571001016,100.0,5.0
090012571001017,100.0,5.0
090012571001018,100.0,5.0
090012571001019,115.0,12.0
090012571001020,100.0,5.0
090012571001021,115.0,12.0
090012571001022,100.0,5.0
090012571001023,100.0,5.0
090012571001024,115.0,12.0
090012571001025,100.0,5.0
090012571001026,100.0,5.0
090012571001027,115.0,12.0
090012571001028,100.0,5.0
090012571001029,100.0,5.0
090012571001030,100.0,5.0
090012571001031,115.0,12.0
090012571001032,115.0,12.0
090012571001033,115.0,12.0
090012571001034,100.0,5.0
090012571001035,100.0,5.0
090012571001036,100.0,5.0
090012571001037,115.0,12.0
090012571001038,100.0,5.0
090012571001039,100.0,5.0
090012571001040,100.0,5.0
090012571001041,100.0,5.0
090012571002000,100.0,5.0
090012571002001,100.0,5.0
090012571002002,100.0,5.0
090012571002003,100.0,5.0
090012571002004,100.0,5.0
090012571002005,100.0,5.0
090012571002006,100.0,5.0
090012571002007,115.0,12.0
090012571002008,115.0,12.0
090012571002009,115.0,12.0
090012571002010,15.0,3.0
090012571002011,100.0,5.0
090012571002012,100.0,5.0
090012571002013,100.0,5.0
090012571002014,100.0,5.0
090012571002015,100.0,5.0
090012571002016,115.0,12.0
090012571002017,115.0,12.0
090012571002018,115.0,12.0
090012571002019,100.0,5.0
090012571002020,100.0,5.0
090012571002021,100.0,5.0
090012571002022,100.0,5.0
090012571002023,100.0,5.0
090012571002024,100.0,5.0
090012571002025,115.0,12.0
090012571002026,100.0,5.0
090012571002027,100.0,5.0
090012571002028,115.0,12.0
090012571002029,100.0,5.0
090012571002030,100.0,5.0
090012571002031,100.0,5.0
090012571002032,115.0,12.0
090012571002033,100.0,5.0
090012571002034,100.0,5.0
090012571002035,100.0,5.0
090012571002036,115.0,12.0
090012571002037,100.0,5.0
090012571003000,115.0,12.0
090012571003001,115.0,12.0
090012571003002,115.0,12.0
090012571003003,100.0,5.0
090012571003004,115.0,12.0
090012571003005,115.0,12.0
090012571003006,115.0,12.0
090012571003007,100.0,5.0
090012571003008,100.0,5.0
090012571003009,100.0,5.0
090012571003010,115.0,12.0
090012571003011,100.0,5.0
090012571003012,100.0,5.0
090012571003013,100.0,5.0
090012571003014,100.0,5.0
090012571003015,115.0,12.0
090012571003016,100.0,5.0
090012571003017,100.0,5.0
090012571003018,100.0,5.0
090012571003019,115.0,12.0
090012571003020,100.0,5.0
090012571003021,100.0,5.0
090012571003022,115.0,12.0
090012571003023,115.0,12.0
090012571003024,100.0,5.0
090012571003025,100.0,5.0
090012571003026,100.0,5.0
090012571003027,100.0,5.0
090012571003028,115.0,12.0
090012571003029,100.0,5.0
090012571003030,100.0,5.0
090012571003031,100.0,5.0
090012571003032,100.0,5.0
090012571003033,100.0,5.0
090012571003034,100.0,5.0
090012571003035,100.0,5.0
090012571003036,100.0,5.0
090012572001000,115.0,35.0
090012572001001,115.0,35.0
090012572001002,115.0,35.0
090012572001003,115.0,35.0
090012572001004,115.0,35.0
090012572001005,115.0,35.0
090012572001006,115.0,35.0
090012572001007,101.0,35.0
090012572002000,101.0,35.0
090012572002001,101.0,35.0
090012572002002,101.0,35.0
090012572002003,101.0,35.0
090012572002004,101.0,35.0
090012572002005,101.0,35.0
090012572002006,101.0,35.0
090012572002007,115.0,35.0
090012572002008,101.0,35.0
090012572002009,101.0,35.0
090012572002010,115.0,35.0
090012572002011,101.0,35.0
090012572002012,101.0,35.0
090012572002013,115.0,35.0
090012572002014,115.0,35.0
090012572002015,101.0,35.0
090012572002016,115.0,35.0
090012572002017,115.0,35.0
090012572002018,101.0,35.0
090012572002019,101.0,35.0
090012572002020,101.0,35.0
090012572002021,101.0,35.0
090012572002022,101.0,35.0
090012572002023,101.0,35.0
090012572002024,101.0,35.0
090012572002025,115.0,35.0
090012572002026,101.0,35.0
090012572002027,101.0,35.0
090012572002028,101.0,35.0
090012572002029,101.0,35.0
090012572002030,101.0,35.0
090012572002031,101.0,35.0
090012572002032,101.0,35.0
090012572002033,101.0,35.0
090012572002034,101.0,35.0
090012572002035,101.0,35.0
090012572002036,101.0,35.0
090012572002037,101.0,35.0
090012572002038,101.0,35.0
090012572002039,101.0,35.0
090012572002040,101.0,35.0
090012572002041,101.0,35.0
090012572002042,101.0,35.0
090012572002043,101.0,35.0
090012572002044,101.0,35.0
090012572002045,101.0,35.0
090012572002046,101.0,35.0
090012572002047,101.0,35.0
090012572002048,101.0,35.0
090012572002049,101.0,35.0
090012572002050,101.0,35.0
090012572002051,101.0,35.0
090012572002052,101.0,35.0
090012572002053,101.0,35.0
090012572002054,101.0,35.0
090012572002055,101.0,35.0
090012572003000,115.0,35.0
090012572003001,115.0,35.0
090012572003002,115.0,35.0
090012572003003,115.0,35.0
090012572003004,115.0,35.0
090012572003005,115.0,35.0
090012572003006,115.0,35.0
090012572003007,115.0,35.0
090012572003008,101.0,35.0
090012572003009,101.0,35.0
090012572003010,101.0,35.0
090012572003011,101.0,35.0
090012572003012,101.0,35.0
090012572004000,115.0,35.0
090012572004001,115.0,35.0
090012572004002,101.0,35.0
090012572004003,115.0,35.0
090012572004004,115.0,35.0
090012572004005,115.0,35.0
090012572004006,115.0,35.0
090012572004007,115.0,35.0
090012572004008,115.0,35.0
090033301001000,300.0,30.0
090033301001001,300.0,30.0
090033301001002,15.0,3.0
090033301001003,300.0,30.0
090033301001004,300.0,30.0
090033301001005,300.0,30.0
090033301001006,15.0,3.0
090033301001007,15.0,3.0
090033301001008,24.0,3.0
090033301001009,24.0,3.0
090033301001010,300.0,30.0
090033301001011,300.0,30.0
090033301001012,15.0,3.0
090033301001013,24.0,3.0
090033301001014,15.0,3.0
090033301001015,15.0,3.0
090033301001016,15.0,3.0
090033301001017,15.0,3.0
090033301001018,15.0,3.0
090033301001019,15.0,3.0
090033301001020,15.0,3.0
090033301001021,300.0,30.0
090033301001022,24.0,3.0
090033301001023,300.0,30.0
090033301001024,15.0,3.0
090033301001025,300.0,30.0
090033301001026,15.0,3.0
090033301001027,300.0,30.0
090033301001028,15.0,3.0
090033301001029,300.0,30.0
090033301001030,24.0,3.0
090033301001031,300.0,30.0
090033301001032,15.0,3.0
090033301001033,24.0,3.0
090033301001034,15.0,3.0
090033301001035,300.0,30.0
090033301001036,300.0,30.0
090033301001037,24.0,3.0
090033301001038,15.0,3.0
090033301001039,15.0,3.0
090033301001040,15.0,3.0
090033301001042,15.0,3.0
090033301001044,15.0,3.0
090033301001045,15.0,3.0
090033301001046,100.0,5.0
090033301001047,100.0,5.0
090033301001048,100.0,5.0
090033301001049,15.0,3.0
090033301001050,100.0,5.0
090033301001051,100.0,5.0
090033301001052,100.0,5.0
090033301001053,100.0,5.0
090033301001054,100.0,5.0
090033301001055,100.0,5.0
090033301001056,100.0,5.0
090033301001057,15.0,3.0
090033301001058,15.0,3.0
090033301001060,100.0,5.0
090033301001062,15.0,3.0
090033301001063,100.0,5.0
090033301001064,100.0,5.0
090033301001065,100.0,5.0
090033301001066,100.0,5.0
090033301001067,100.0,5.0
090033301001068,100.0,5.0
090033301001069,100.0,5.0
090033301001070,100.0,5.0
090033301001071,100.0,5.0
090033301001072,100.0,5.0
090033301001073,15.0,3.0
090033301001074,15.0,3.0
090033301001075,300.0,30.0
090033301001076,300.0,30.0
090033301001077,300.0,30.0
090033301001078,300.0,30.0
090033301001079,15.0,3.0
090033301001080,300.0,30.0
090033301001081,15.0,3.0
090033301001082,300.0,30.0
090033301001083,300.0,30.0
090033301001084,15.0,3.0
090033301001085,15.0,3.0
090033301001086,300.0,30.0
090033301001087,15.0,3.0
090033301001088,15.0,3.0
090033301001089,15.0,3.0
090033301001090,300.0,30.0
090033301001091,15.0,3.0
090033301001092,100.0,5.0
090033301001093,24.0,3.0
090033301001094,300.0,30.0
090033301001095,300.0,30.0
090033301001096,300.0,30.0
090033301001097,15.0,3.0
090034001001000,24.0,3.0
090034001001001,24.0,3.0
090034001001002,24.0,3.0
090034001001003,24.0,3.0
090034001001004,24.0,3.0
090034001001005,24.0,3.0
090034001001006,24.0,3.0
090034001001007,24.0,3.0
090034001001008,24.0,3.0
090034001001009,15.0,3.0
090034001001010,15.0,3.0
090034001001011,24.0,3.0
090034001001012,24.0,3.0
090034001001013,24.0,3.0
090034001001014,24.0,3.0
090034001001015,150.0,10.0
090034001001016,150.0,12.0
090034001001017,150.0,12.0
090034001001018,150.0,12.0
090034001001019,15.0,3.0
090034001001020,24.0,3.0
090034001001021,24.0,2.0
090034001001022,150.0,10.0
090034001001023,15.0,3.0
090034001001024,115.0,12.0
090034001001025,150.0,12.0
090034001001026,24.0,3.0
090034001001027,150.0,10.0
090034001001028,150.0,12.0
090034001001029,24.0,3.0
090034001001030,150.0,12.0
090034001001031,150.0,12.0
090034001001032,115.0,12.0
090034001001033,150.0,12.0
090034001001034,150.0,12.0
090034001001035,150.0,12.0
090034001001036,150.0,12.0
090034001001037,150.0,12.0
090034001001038,150.0,12.0
090034001001039,115.0,12.0
090034001001040,150.0,12.0
090034001001041,24.0,3.0
090034001001042,150.0,12.0
090034001001043,150.0,12.0
090034001001044,150.0,12.0
090034001001045,150.0,12.0
090034001001046,150.0,12.0
090034001001047,150.0,12.0
090034001001048,150.0,12.0
090034001001049,150.0,12.0
090034001001050,150.0,12.0
090034001001051,150.0,12.0
090034001001052,150.0,12.0
090034001001053,150.0,12.0
090034001001054,150.0,12.0
090034001001055,24.0,3.0
090034001001056,150.0,12.0
090034001001057,150.0,12.0
090034001001058,150.0,12.0
090034001001059,24.0,3.0
090034001001060,24.0,3.0
090034001001061,24.0,3.0
090034001001062,150.0,12.0
090034001001063,150.0,12.0
090034001001064,15.0,3.0
090034001001065,150.0,12.0
090034001001066,150.0,12.0
090034001001067,24.0,3.0
090034001001068,15.0,3.0
090034001002000,24.0,3.0
090034001002001,24.0,3.0
090034001002002,24.0,3.0
090034001002003,150.0,12.0
090034001002004,24.0,3.0
090034001002005,150.0,12.0
090034001002006,150.0,12.0
090034001002007,150.0,10.0
090034001002008,24.0,3.0
090034001002009,150.0,10.0
090034001002010,150.0,12.0
090034001002011,150.0,10.0
090034001002012,150.0,12.0
090034001002013,150.0,10.0
090034001002014,150.0,10.0
090034001002015,150.0,12.0
090034001002016,150.0,10.0
090034001002017,150.0,10.0
090034001002018,150.0,10.0
090034001002019,150.0,10.0
090034001002020,150.0,10.0
090034001002021,150.0,10.0
090034001002022,150.0,12.0
090034001002023,150.0,10.0
090034001002024,150.0,10.0
090034001002025,150.0,12.0
090034001002026,150.0,12.0
090034001002027,115.0,12.0
090034001002028,150.0,12.0
090034001002029,150.0,10.0
090034001002030,150.0,12.0
090034001002032,150.0,10.0
090034001002033,150.0,10.0
090034001002034,150.0,10.0
090034001002035,150.0,12.0
090034001002036,150.0,12.0
090034001002037,24.0,3.0
090034001003000,300.0,30.0
090034001003001,15.0,3.0
090034001003002,15.0,3.0
090034001003003,24.0,3.0
090034001003004,24.0,3.0
090034001003005,150.0,10.0
090034001003006,150.0,10.0
090034001003007,300.0,30.0
090034001003008,150.0,12.0
090034001003009,150.0,12.0
090034001003010,115.0,12.0
090034001003011,15.0,3.0
090034001003012,115.0,12.0
090034001003013,24.0,3.0
090034001003014,24.0,3.0
090034001003015,24.0,3.0
090034001003016,115.0,12.0
090034001003017,150.0,12.0
090034001003018,24.0,3.0
090034001003019,24.0,3.0
090034001003020,150.0,10.0
090034001003021,24.0,3.0
090034001003022,150.0,10.0
090034001003023,24.0,3.0
090034001003024,150.0,10.0
090034001003025,150.0,12.0
090034001003026,150.0,12.0
090034001003027,150.0,12.0
090034001003028,150.0,12.0
090034001003029,150.0,12.0
090034001003030,150.0,12.0
090034001003031,150.0,10.0
090034001003032,24.0,3.0
090034001003033,150.0,10.0
090034001003034,24.0,3.0
090034001003035,115.0,12.0
090034001003036,24.0,3.0
090034001003037,150.0,12.0
090034001003038,150.0,12.0
090034001003039,150.0,10.0
090034001003040,150.0,12.0
090034001003041,150.0,12.0
090034001003042,150.0,10.0
090034001003043,150.0,10.0
090034001003044,150.0,10.0
090034001003045,150.0,10.0
090034001003046,115.0,12.0
090034001003047,150.0,10.0
090034001003048,15.0,3.0
090034001003049,150.0,12.0
090034001003050,115.0,12.0
090034001003051,24.0,3.0
090034001003052,15.0,3.0
090034001003053,150.0,12.0
090034001003054,150.0,12.0
090034001003055,150.0,10.0
090034001003056,150.0,10.0
090034001003057,15.0,3.0
090034001003058,24.0,3.0
090034001003059,150.0,12.0
090034001003060,150.0,12.0
090034001003061,115.0,12.0
090034001003062,24.0,3.0
090034001003063,24.0,3.0
090034001003064,150.0,10.0
090034001003065,15.0,3.0
090034001003066,15.0,3.0
090034001003067,24.0,3.0
090034001003068,24.0,3.0
090034001003069,150.0,12.0
090034001003070,150.0,12.0
090034001003071,150.0,12.0
090034001003072,115.0,12.0
090034001003073,150.0,12.0
090034001003074,150.0,12.0
090034001003075,150.0,12.0
090034001003076,150.0,12.0
090034001003077,15.0,3.0
090034001003078,150.0,12.0
090034001003079,150.0,12.0
090034001003080,150.0,12.0
090034001003081,150.0,12.0
090034001003082,150.0,12.0
090034001003083,150.0,10.0
090034001003084,150.0,12.0
090034001003085,15.0,3.0
090034001003086,24.0,3.0
090034001003087,24.0,3.0
090034001003088,24.0,3.0
090034001003089,24.0,3.0
090034001003090,24.0,3.0
090034001003091,24.0,3.0
090034002001000,150.0,12.0
090034002001001,150.0,10.0
090034002001002,150.0,12.0
090034002001003,150.0,12.0
090034002001004,24.0,3.0
090034002001005,150.0,12.0
090034002001006,24.0,3.0
090034002001007,150.0,10.0
090034002001008,150.0,12.0
090034002001009,24.0,3.0
090034002001010,150.0,12.0
090034002001011,150.0,12.0
090034002001012,15.0,3.0
090034002001014,15.0,3.0
090034002001015,24.0,3.0
090034002001016,150.0,12.0
090034002001017,150.0,10.0
090034002001018,150.0,12.0
090034002001019,150.0,12.0
090034002001020,15.0,3.0
090034002001021,150.0,12.0
090034002001022,15.0,3.0
090034002001023,150.0,12.0
090034002001024,24.0,3.0
090034002001025,150.0,10.0
090034002001026,150.0,10.0
090034002002000,15.0,3.0
090034002002001,150.0,12.0
090034002002003,150.0,12.0
090034002002004,150.0,12.0
090034002002005,150.0,10.0
090034002002006,150.0,12.0
090034002002007,24.0,3.0
090034002002008,150.0,10.0
090034002002009,150.0,10.0
090034002002010,150.0,10.0
090034002002011,15.0,3.0
090034002002012,150.0,10.0
090034002002013,150.0,12.0
090034002002015,150.0,10.0
090034002002016,150.0,12.0
090034002002017,24.0,3.0
090034002002018,150.0,10.0
090034002002019,150.0,10.0
090034002002020,150.0,12.0
090034002002021,15.0,3.0
090034002002022,150.0,10.0
090034002002023,15.0,3.0
090034002002024,24.0,3.0
090034002002025,150.0,12.0
090034002002026,150.0,12.0
090034002002027,150.0,12.0
090034002002028,150.0,12.0
090034002002029,150.0,12.0
090034002002030,150.0,12.0
090034002002031,150.0,12.0
090034002002032,24.0,2.0
090034002002033,15.0,3.0
090034002002034,15.0,3.0
090034002002035,15.0,3.0
090034002002036,15.0,3.0
090034002002037,150.0,10.0
090034002002038,150.0,10.0
090034002002039,15.0,3.0
090034002002040,15.0,3.0
090034002002041,24.0,3.0
090034002002042,24.0,3.0
090034002002043,150.0,12.0
090034002002044,15.0,3.0
090034002002045,24.0,3.0
090034002003000,150.0,10.0
090034002003001,150.0,10.0
090034002003002,150.0,10.0
090034002003003,150.0,12.0
090034002003005,150.0,10.0
090034002003006,150.0,10.0
090034002003007,150.0,10.0
090034002003008,150.0,12.0
090034002003010,15.0,3.0
090034002003011,150.0,12.0
090034002003012,150.0,12.0
090034002003013,150.0,10.0
090034002003014,150.0,10.0
090034002003015,15.0,3.0
090034002003016,24.0,3.0
090034002003017,15.0,3.0
090034002003018,150.0,12.0
090034002003019,15.0,3.0
090034002003020,24.0,3.0
090034002003022,150.0,10.0
090034002003023,150.0,10.0
090034003001000,24.0,3.0
090034003001001,15.0,3.0
090034003001002,24.0,3.0
090034003001003,24.0,3.0
